log_id,timestamp_seconds,frame_number,student_id,behaviour_name,confidence,risk_score,risk_label,phone_detected,body_rotation,head_yaw,head_pitch,explanation,created_at
723,2.7,81,3,Body Rotation,1.0,100.0,Critical,0,-122.8298,109.4016,38.8546,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 36x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
724,2.7,81,3,Hand Movement,1.0,100.0,Critical,0,-122.8298,109.4016,38.8546,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 36x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
725,2.7,81,3,Suspicious Leaning,0.9634,100.0,Critical,0,-122.8298,109.4016,38.8546,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 36x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
726,2.7,81,3,Communication Gestures,0.78,100.0,Critical,0,-122.8298,109.4016,38.8546,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 36x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
727,2.7,81,4,Head Turning,1.0,100.0,Critical,0,145.426,-179.0755,53.9311,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 35x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
728,2.7,81,4,Repeated Side Glances,0.7,100.0,Critical,0,145.426,-179.0755,53.9311,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 35x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
729,2.7,81,4,Body Rotation,1.0,100.0,Critical,0,145.426,-179.0755,53.9311,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 35x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
730,2.7,81,4,Hand Movement,1.0,100.0,Critical,0,145.426,-179.0755,53.9311,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 35x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
731,2.7,81,4,Suspicious Leaning,0.5689,100.0,Critical,0,145.426,-179.0755,53.9311,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 35x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
732,2.7,81,4,Communication Gestures,0.78,100.0,Critical,0,145.426,-179.0755,53.9311,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 35x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
733,2.7,81,12,Head Turning,1.0,95.55,Critical,0,174.3401,177.3994,122.2289,Score increased by 4.49 points due to 'Communication Gestures' (confidence: 0.78) with 11x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
734,2.7,81,12,Body Rotation,1.0,95.55,Critical,0,174.3401,177.3994,122.2289,Score increased by 4.49 points due to 'Communication Gestures' (confidence: 0.78) with 11x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
735,2.7,81,12,Hand Movement,1.0,95.55,Critical,0,174.3401,177.3994,122.2289,Score increased by 4.49 points due to 'Communication Gestures' (confidence: 0.78) with 11x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
736,2.7,81,12,Suspicious Leaning,0.7218,95.55,Critical,0,174.3401,177.3994,122.2289,Score increased by 4.49 points due to 'Communication Gestures' (confidence: 0.78) with 11x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
737,2.7,81,12,Communication Gestures,0.78,95.55,Critical,0,174.3401,177.3994,122.2289,Score increased by 4.49 points due to 'Communication Gestures' (confidence: 0.78) with 11x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
738,2.733,82,1,Head Turning,1.0,100.0,Critical,0,-136.0218,60.0034,30.8084,Score decreased by 0.00 points due to 'Suspicious Leaning' (confidence: 0.94) with 48x repetition bonus and temporal duration weight x1.0 → Risk Level: Critical,2026-07-26 00:41:45
739,2.733,82,1,Body Rotation,1.0,100.0,Critical,0,-136.0218,60.0034,30.8084,Score decreased by 0.00 points due to 'Suspicious Leaning' (confidence: 0.94) with 48x repetition bonus and temporal duration weight x1.0 → Risk Level: Critical,2026-07-26 00:41:45
740,2.733,82,1,Suspicious Leaning,0.9411,100.0,Critical,0,-136.0218,60.0034,30.8084,Score decreased by 0.00 points due to 'Suspicious Leaning' (confidence: 0.94) with 48x repetition bonus and temporal duration weight x1.0 → Risk Level: Critical,2026-07-26 00:41:45
741,2.733,82,3,Repeated Side Glances,0.8,100.0,Critical,0,-81.8189,18.9528,9.8196,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 37x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
742,2.733,82,3,Body Rotation,1.0,100.0,Critical,0,-81.8189,18.9528,9.8196,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 37x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
743,2.733,82,3,Hand Movement,1.0,100.0,Critical,0,-81.8189,18.9528,9.8196,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 37x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
744,2.733,82,3,Suspicious Leaning,1.0,100.0,Critical,0,-81.8189,18.9528,9.8196,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 37x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
745,2.733,82,3,Communication Gestures,0.78,100.0,Critical,0,-81.8189,18.9528,9.8196,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 37x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
746,2.733,82,4,Repeated Side Glances,0.8,100.0,Critical,0,-88.951,15.7276,17.8689,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 36x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
747,2.733,82,4,Body Rotation,1.0,100.0,Critical,0,-88.951,15.7276,17.8689,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 36x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
748,2.733,82,4,Hand Movement,1.0,100.0,Critical,0,-88.951,15.7276,17.8689,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 36x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
749,2.733,82,4,Communication Gestures,0.78,100.0,Critical,0,-88.951,15.7276,17.8689,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 36x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
750,2.733,82,12,Head Turning,1.0,100.0,Critical,0,-172.6043,178.5009,101.4802,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 12x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
751,2.733,82,12,Body Rotation,1.0,100.0,Critical,0,-172.6043,178.5009,101.4802,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 12x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
752,2.733,82,12,Hand Movement,0.8804,100.0,Critical,0,-172.6043,178.5009,101.4802,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 12x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
753,2.733,82,12,Suspicious Leaning,0.6894,100.0,Critical,0,-172.6043,178.5009,101.4802,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 12x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
754,2.733,82,12,Communication Gestures,0.78,100.0,Critical,0,-172.6043,178.5009,101.4802,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 12x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
755,2.767,83,1,Head Turning,1.0,100.0,Critical,0,-129.7691,94.3056,38.5344,Score decreased by 0.00 points due to 'Suspicious Leaning' (confidence: 0.87) with 49x repetition bonus and temporal duration weight x1.0 → Risk Level: Critical,2026-07-26 00:41:45
756,2.767,83,1,Body Rotation,1.0,100.0,Critical,0,-129.7691,94.3056,38.5344,Score decreased by 0.00 points due to 'Suspicious Leaning' (confidence: 0.87) with 49x repetition bonus and temporal duration weight x1.0 → Risk Level: Critical,2026-07-26 00:41:45
757,2.767,83,1,Suspicious Leaning,0.8699,100.0,Critical,0,-129.7691,94.3056,38.5344,Score decreased by 0.00 points due to 'Suspicious Leaning' (confidence: 0.87) with 49x repetition bonus and temporal duration weight x1.0 → Risk Level: Critical,2026-07-26 00:41:45
758,2.767,83,3,Head Turning,0.5632,100.0,Critical,0,-92.1854,28.1614,10.3393,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 38x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
759,2.767,83,3,Repeated Side Glances,0.8,100.0,Critical,0,-92.1854,28.1614,10.3393,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 38x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
760,2.767,83,3,Body Rotation,1.0,100.0,Critical,0,-92.1854,28.1614,10.3393,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 38x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
761,2.767,83,3,Hand Movement,1.0,100.0,Critical,0,-92.1854,28.1614,10.3393,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 38x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
762,2.767,83,3,Suspicious Leaning,1.0,100.0,Critical,0,-92.1854,28.1614,10.3393,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 38x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
763,2.767,83,3,Communication Gestures,0.78,100.0,Critical,0,-92.1854,28.1614,10.3393,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 38x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
764,2.767,83,4,Repeated Side Glances,0.8,100.0,Critical,0,-46.0871,4.4473,7.8656,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 37x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
765,2.767,83,4,Body Rotation,1.0,100.0,Critical,0,-46.0871,4.4473,7.8656,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 37x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
766,2.767,83,4,Hand Movement,1.0,100.0,Critical,0,-46.0871,4.4473,7.8656,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 37x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
767,2.767,83,4,Communication Gestures,0.78,100.0,Critical,0,-46.0871,4.4473,7.8656,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 37x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
768,2.767,83,12,Head Turning,1.0,100.0,Critical,0,89.5587,161.5277,38.9739,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 13x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
769,2.767,83,12,Body Rotation,1.0,100.0,Critical,0,89.5587,161.5277,38.9739,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 13x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
770,2.767,83,12,Hand Movement,1.0,100.0,Critical,0,89.5587,161.5277,38.9739,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 13x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
771,2.767,83,12,Suspicious Leaning,1.0,100.0,Critical,0,89.5587,161.5277,38.9739,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 13x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
772,2.767,83,12,Communication Gestures,0.78,100.0,Critical,0,89.5587,161.5277,38.9739,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 13x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
773,2.8,84,1,Body Rotation,1.0,100.0,Critical,0,-124.1416,15.3403,26.5089,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 60x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
774,2.8,84,1,Hand Movement,0.9152,100.0,Critical,0,-124.1416,15.3403,26.5089,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 60x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
775,2.8,84,1,Suspicious Leaning,0.8143,100.0,Critical,0,-124.1416,15.3403,26.5089,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 60x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
776,2.8,84,1,Communication Gestures,0.78,100.0,Critical,0,-124.1416,15.3403,26.5089,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 60x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
777,2.8,84,2,Head Turning,1.0,79.33,High,0,93.2772,166.7795,18.3892,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
778,2.8,84,2,Body Rotation,1.0,79.33,High,0,93.2772,166.7795,18.3892,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
779,2.8,84,2,Hand Movement,1.0,79.33,High,0,93.2772,166.7795,18.3892,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
780,2.8,84,2,Suspicious Leaning,1.0,79.33,High,0,93.2772,166.7795,18.3892,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
781,2.8,84,2,Communication Gestures,0.78,79.33,High,0,93.2772,166.7795,18.3892,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
782,2.8,84,3,Head Turning,0.9079,100.0,Critical,0,-102.1886,45.395,21.5493,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 39x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
783,2.8,84,3,Repeated Side Glances,0.8,100.0,Critical,0,-102.1886,45.395,21.5493,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 39x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
784,2.8,84,3,Body Rotation,1.0,100.0,Critical,0,-102.1886,45.395,21.5493,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 39x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
